study_accession	n_runs	reference	run_accession	checked_runs	library_layout
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095730	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095731	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095732	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095733	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095734	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095735	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095736	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095737	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095738	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095739	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095740	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095741	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095742	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095743	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095744	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095745	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095746	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095747	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095748	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095749	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095750	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095751	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095752	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095753	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095754	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095755	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095756	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095757	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095758	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095759	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095760	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095761	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095762	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095763	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095764	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095765	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095766	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095767	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095768	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095769	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095770	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095771	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095772	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095773	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095774	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095775	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095776	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095777	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095778	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095779	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095780	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095781	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095782	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095783	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095784	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095785	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095786	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095787	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095788	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095789	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095790	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095791	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095792	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095793	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095794	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095795	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095796	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095797	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095798	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095799	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095800	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095801	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095802	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095803	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095804	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095805	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095806	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095807	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095808	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095809	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095810	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095811	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095812	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095813	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095814	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095815	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095816	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095817	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095818	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095819	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095820	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095821	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095822	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095823	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095824	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095825	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095826	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095827	yes	paired
SRP312619	125	"Uploaded march 2020. not sure it's been published yet, Looks like this has the most details: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171092, Contributor(s)	Yu CA, Tenor JL, Sephton-Clark PC, Cuomo CA, Perfect JR"	SRR14095828	yes	paired
